FID,SAMPLEID,SOILTYPE,DEPTH_m,X_EUREF,Y_EUREF,MULTIBLE_TILL,PROFILE,PROFILE_END,SUBTILL_SORTED
20700,48363,moreeni,1.4,506874.7307,7479733.722,No,Profile,No,No
20701,48364,moreeni,0.6,506874.7294,7479643.758,No,Profile,No,No
20702,48365,moreeni,1,506884.7241,7479553.794,No,Profile,No,No
20703,48366,moreeni,1.5,506884.7226,7479453.834,No,Profile,No,No
20704,48367,hiekka,1.8,506884.7212,7479353.874,No,Profile,No,No
20705,48368,moreeni,7,506884.7198,7479253.914,No,Profile,No,No
20706,48369, ,4,506884.7183,7479153.954,No,Profile,No,No
20707,48370,moreeni,0.9,506884.7169,7479053.994,No,Profile,No,No
20708,48371,moreeni,1,506884.7154,7478954.034,No,Profile,No,No
20709,48372,moreeni,1,508024.2803,7480673.344,No,Profile,No,No
20710,48372,hiekka,1.9,508024.2803,7480673.344,No,Profile,No,No
20711,48372,moreeni,2,508024.2803,7480673.344,No,Profile,No,No
20712,48372,moreeni,2.9,508024.2803,7480673.344,No,Profile,No,No
20713,48373,moreeni,1.1,507994.2938,7480773.304,No,Profile,No,No
20714,48374,moreeni,2,508004.2914,7480883.26,No,Profile,No,No
20715,48375,moreeni,2,508024.2846,7480973.224,No,Profile,No,No
20716,48376,moreeni,3,508024.286,7481073.184,No,Profile,No,No
20717,48376,moreeni,3.5,508024.286,7481073.184,No,Profile,No,No
20718,48377,moreeni,2,507954.3152,7481133.16,No,Profile,No,No
20719,48378,moreeni,2,507924.3289,7481243.116,No,Profile,No,No
20720,48379,moreeni,2,507924.3303,7481343.076,No,Profile,No,No
20721,48380,moreeni,1,507904.3397,7481433.041,No,Profile,No,No
20722,48380,moreeni,2,507904.3397,7481433.041,No,Profile,No,No
20723,48380,moreeni,3,507904.3397,7481433.041,No,Profile,No,No
20724,48380,moreeni,3.2,507904.3397,7481433.041,No,Profile,No,No
20725,48381,moreeni,2.7,507874.3532,7481533.001,No,Profile,No,No
20726,48382,moreeni,2,507884.3506,7481632.961,No,Profile,No,No
20727,48383,moreeni,1.2,507954.3232,7481692.937,No,Profile,No,No
20728,48384,moreeni,1,507964.3205,7481782.901,No,Profile,No,No
20729,48384,moreeni,2,507964.3205,7481782.901,No,Profile,No,No
20730,48384,moreeni,2.7,507964.3205,7481782.901,No,Profile,No,No
20731,48385,moreeni,2,507984.3139,7481882.861,No,Profile,No,No
20732,48386,moreeni,3.3,507994.3112,7481972.825,No,Profile,No,No
20733,48387,moreeni,4,508004.3084,7482062.789,No,Profile,No,No
20734,48388,moreeni,3.8,508014.3057,7482152.753,No,Profile,No,No
20735,48388,hiekka,4.7,508014.3057,7482152.753,No,Profile,No,No
20736,48388,moreeni,4.8,508014.3057,7482152.753,No,Profile,No,No
20737,48388,moreeni,5.4,508014.3057,7482152.753,No,Profile,No,No
20738,48389,moreeni,2,508024.3031,7482252.713,No,Profile,No,No
20739,48390,moreeni,2,508044.2963,7482342.677,No,Profile,No,No
20740,48391,moreeni,2,508074.2855,7482432.641,No,Profile,No,No
20741,48392,moreeni,1,508104.2749,7482532.601,No,Profile,No,No
20742,48392,moreeni,1.4,508104.2749,7482532.601,No,Profile,No,No
20743,48393,moreeni,1.5,508134.264,7482622.565,No,Profile,No,No
20744,48394,moreeni,2,508164.2532,7482712.529,No,Profile,No,No
20745,48395,moreeni,1.2,508174.2507,7482812.489,No,Profile,No,No
20746,48396,moreeni,1,508184.2482,7482922.445,No,Profile,No,No
20747,48396,moreeni,1.8,508184.2482,7482922.445,No,Profile,No,No
20748,48397,moreeni,1.2,508194.2456,7483022.405,No,Profile,No,No
20749,48398,moreeni,2,508204.2432,7483132.361,No,Profile,No,No
20750,48399,moreeni,3,508184.2528,7483242.317,No,Profile,No,No
20751,48400,moreeni,3,508154.2655,7483332.281,No,Profile,No,No
20752,48400,moreeni,4,508154.2655,7483332.281,No,Profile,No,No
20753,48400,moreeni,6,508154.2655,7483332.281,No,Profile,No,No
20754,48400,moreeni,6.6,508154.2655,7483332.281,No,Profile,No,No
20755,48401,moreeni,3,508154.2661,7483442.237,No,Profile,No,No
20756,48402,moreeni,3,508154.2666,7483542.197,No,Profile,No,No
20757,48403,moreeni,2,508154.2672,7483642.158,No,Profile,No,No
20758,48404,moreeni,1,508164.2637,7483752.114,No,Profile,No,No
20759,48404,moreeni,2,508164.2637,7483752.114,No,Profile,No,No
20760,48404,moreeni,3,508164.2637,7483752.114,No,Profile,No,No
20761,48404,moreeni,4,508164.2637,7483752.114,No,Profile,No,No
20762,48404,moreeni,4.9,508164.2637,7483752.114,No,Profile,No,No
20763,48405,moreeni,2,508164.2643,7483852.074,No,Profile,No,No
20764,48406,moreeni,2,508174.2608,7483962.03,No,Profile,No,No
20765,48407,moreeni,2,508174.2614,7484061.99,No,Profile,No,No
20766,48408,moreeni,1,508174.2619,7484161.95,No,Profile,No,No
20767,48408,moreeni,2,508174.2619,7484161.95,No,Profile,No,No
20768,48408,moreeni,3,508174.2619,7484161.95,No,Profile,No,No
20769,48408,moreeni,4,508174.2619,7484161.95,No,Profile,No,No
20770,48409,moreeni,2,508184.2585,7484261.911,No,Profile,No,No
20771,48410,moreeni,1.8,508194.255,7484361.871,No,Profile,No,No
20772,48411,moreeni,2,508204.2515,7484461.831,No,Profile,No,No
20773,48412,moreeni,1,508214.248,7484551.795,No,Profile,No,No
20774,48412,moreeni,2,508214.248,7484551.795,No,Profile,No,No
20775,48412,moreeni,3,508214.248,7484551.795,No,Profile,No,No
20776,48412,moreeni,3.4,508214.248,7484551.795,No,Profile,No,No
20777,48413,moreeni,1.2,508214.2485,7484651.755,No,Profile,No,No
20778,48414,moreeni,2,508204.2531,7484751.715,No,Profile,No,No
20779,48415,moreeni,2,508194.2576,7484851.676,No,Profile,No,No
20780,48416,moreeni,1,508194.2582,7484951.636,No,Profile,No,No
20781,48416,moreeni,1.9,508194.2582,7484951.636,No,Profile,No,No
20782,48417,moreeni,1.8,508174.2667,7485041.6,No,Profile,No,No
20783,48418,moreeni,2,508164.2713,7485141.56,No,Profile,No,No
20784,48419,moreeni,2,508144.2798,7485231.524,No,Profile,No,No
20785,48420,moreeni,1,508124.2884,7485331.485,No,Profile,No,No
20786,48420,moreeni,2,508124.2884,7485331.485,No,Profile,No,No
20787,48420,moreeni,2.3,508124.2884,7485331.485,No,Profile,No,No
20788,48421,moreeni,2,508104.297,7485431.445,No,Profile,No,No
20789,48422,moreeni,1.1,508104.2975,7485531.405,No,Profile,No,No
20790,48423,moreeni,1,508094.3021,7485631.365,No,Profile,No,No
20791,48424,moreeni,1,508084.3067,7485731.325,No,Profile,No,No
20792,48424,moreeni,2,508084.3067,7485731.325,No,Profile,No,No
20793,48424,moreeni,2.5,508084.3067,7485731.325,No,Profile,No,No
20794,48425,moreeni,2,508084.3072,7485831.286,No,Profile,No,No
20795,48426,moreeni,1.4,508074.3118,7485931.246,No,Profile,No,No
20796,48427,moreeni,1.5,508064.3164,7486031.206,No,Profile,No,No
20797,48428,moreeni,1,508064.3169,7486131.166,No,Profile,No,No
20798,48428,moreeni,1.5,508064.3169,7486131.166,No,Profile,No,No
20799,48429,moreeni,1,508054.3215,7486231.126,No,Profile,No,No
20800,48430,moreeni,2,508044.326,7486331.087,No,Profile,No,No
20801,48431,moreeni,2,508034.3306,7486431.047,No,Profile,No,No
20802,48432,moreeni,1,508024.3352,7486531.007,No,Profile,No,No
20803,48432,moreeni,2,508024.3352,7486531.007,No,Profile,No,No
20804,48432,moreeni,3,508024.3352,7486531.007,No,Profile,No,No
20805,48433,moreeni,1.6,508014.3398,7486640.963,No,Profile,No,No
20806,48434,moreeni,1.8,508014.3403,7486740.923,No,Profile,No,No
20807,48435,moreeni,1.8,508034.3328,7486840.884,No,Profile,No,No
20808,48436,moreeni,1.5,509093.8958,7484881.661,No,Profile,No,No
20809,48437,moreeni,1,509083.9003,7484971.625,No,Profile,No,No
20810,48438,moreeni,1.4,509073.9049,7485071.586,No,Profile,No,No
20811,48439,moreeni,2,509073.9054,7485171.546,No,Profile,No,No
20812,48440,moreeni,1.6,509063.91,7485271.506,No,Profile,No,No
20813,48441,moreeni,1.1,509053.9145,7485371.466,No,Profile,No,No
20814,48442,moreeni,1.8,509043.9191,7485461.43,No,Profile,No,No
20815,48443,moreeni,1,509033.9236,7485561.391,No,Profile,No,No
20816,48444,moreeni,1.8,509023.9282,7485661.351,No,Profile,No,No
20817,48445,moreeni,1.5,509013.9328,7485761.311,No,Profile,No,No
20818,48446,moreeni,1,509003.9373,7485861.271,No,Profile,No,No
20819,48447,moreeni,1.2,509003.9379,7485961.231,No,Profile,No,No
20820,48448,moreeni,1.8,509113.8871,7484771.705,No,Profile,No,No
20821,48449,moreeni,1,509133.8786,7484671.745,No,Profile,No,No
20822,48450,moreeni,1.1,509153.87,7484571.785,No,Profile,No,No
20823,48451,moreeni,1.8,509173.8614,7484471.824,No,Profile,No,No
20824,48452,moreeni,2,509183.8568,7484371.864,No,Profile,No,No
20825,48453,moreeni,1,509203.8482,7484271.904,No,Profile,No,No
20826,48454,moreeni,2,509223.8396,7484171.944,No,Profile,No,No
20827,48455,moreeni,1.1,509243.831,7484071.983,No,Profile,No,No
20828,48456,moreeni,1,509253.8265,7483972.023,No,Profile,No,No
20829,48457,moreeni,2,509273.8179,7483872.063,No,Profile,No,No
20830,48458,moreeni,2,509283.8133,7483772.103,No,Profile,No,No
20831,48459,moreeni,3,509303.8047,7483672.143,No,Profile,No,No
20832,48460,moreeni,3.2,509323.7962,7483582.178,No,Profile,No,No
20833,48461,moreeni,4,509343.7876,7483482.218,No,Profile,No,No
20834,48462,moreeni,5,509353.7827,7483382.258,No,Profile,No,No
20835,48463,moreeni,4.5,509373.7732,7483282.298,No,Profile,No,No
20836,48464,moreeni,4,509413.7556,7483182.338,No,Profile,No,No
20837,48465,moreeni,4,509453.7381,7483082.378,No,Profile,No,No
20838,48466,moreeni,1,509193.8417,7482992.414,No,Profile,No,No
20839,48467,moreeni,1.3,509183.8443,7482892.454,No,Profile,No,No
20840,48468,moreeni,1.6,509163.8509,7482792.494,No,Profile,No,No
20841,48469,moreeni,1.8,509143.8574,7482682.538,No,Profile,No,No
20842,48470,moreeni,2,509123.864,7482582.578,No,Profile,No,No
20843,48471,moreeni,2,509093.8747,7482482.618,No,Profile,No,No
20844,48472,moreeni,2.7,509063.8852,7482372.662,No,Profile,No,No
20845,48473,moreeni,4,509023.9002,7482292.694,No,Profile,No,No
20846,48474,moreeni,3,508963.9235,7482232.718,No,Profile,No,No
20847,48475,moreeni,2,508963.9219,7482122.762,No,Profile,No,No
20848,48476,moreeni,1,508983.9124,7482022.802,No,Profile,No,No
20849,48477,moreeni,2,509013.8989,7481922.842,No,Profile,No,No
20850,48478,moreeni,2,509023.8932,7481812.886,No,Profile,No,No
20851,48479,moreeni,0.9,509043.8837,7481712.926,No,Profile,No,No
20852,48480,moreeni,1.4,509063.8742,7481612.966,No,Profile,No,No
20853,48481,moreeni,3,509083.8647,7481513.006,No,Profile,No,No
20854,48482,moreeni,2,509113.8511,7481413.046,No,Profile,No,No
20855,48483,moreeni,1.5,509143.8376,7481313.086,No,Profile,No,No
20856,48484,moreeni,1,509163.8281,7481213.125,No,Profile,No,No
20857,48485,moreeni,2,509193.8145,7481113.165,No,Profile,No,No
20858,48486,moreeni,2,509213.805,7481013.205,No,Profile,No,No
20859,48487,moreeni,5,509243.7915,7480913.245,No,Profile,No,No
20860,48488,moreeni,3,509283.7737,7480803.289,No,Profile,No,No
20861,48489,moreeni,4,509323.7561,7480703.329,No,Profile,No,No
20862,48490,moreeni,5,509363.7386,7480603.369,No,Profile,No,No
20863,48491,moreeni,4,509403.721,7480503.409,No,Profile,No,No
20864,48492,moreeni,1.8,509443.7034,7480403.448,No,Profile,No,No
20865,48493,moreeni,2,509443.7019,7480303.488,No,Profile,No,No
20866,48494,moreeni,2,509423.7087,7480213.524,No,Profile,No,No
20867,48495,moreeni,1.4,509393.7194,7480113.564,No,Profile,No,No
20868,48496,moreeni,2,509383.722,7480013.604,No,Profile,No,No
20869,48497,moreeni,1.8,509363.7284,7479903.648,No,Profile,No,No
20870,48498,moreeni,1.8,509343.7352,7479813.684,No,Profile,No,No
20871,48499,moreeni,2,509323.7418,7479713.724,No,Profile,No,No
20872,48500,hiekka,4.5,509313.7444,7479613.764,No,Profile,No,No
20873,48501,moreeni,2,509303.747,7479513.804,No,Profile,No,No
20874,48502,moreeni,0.6,509283.7536,7479413.844,No,Profile,No,No
20875,48503,moreeni,3,509253.7643,7479313.884,No,Profile,No,No
20876,48504,moreeni,1.9,509223.7748,7479203.928,No,Profile,No,No
20877,48505,moreeni,1.8,509233.7693,7479103.968,No,Profile,No,No
20878,48506,hiekka,2,509233.7679,7479004.008,No,Profile,No,No
20879,58430, ,0.5,500327.4147,7483272.325,No,Profile,No,No
20880,43450,moreeni,1,511322.9024,7476614.958,No,Profile,No,No
20881,43451,moreeni,1,511362.8857,7476534.99,No,Profile,No,No
20882,43452,moreeni,1,511442.853,7476455.021,No,Profile,No,No
20883,43453,sora,2,511482.8363,7476375.053,No,Profile,No,No
20884,43454,moreeni,1.3,511542.8116,7476295.085,No,Profile,No,No
20885,43455,moreeni,2,511602.7872,7476235.109,No,Profile,No,No
20886,43456,moreeni,2,511702.7467,7476165.137,No,Profile,No,No
20887,43457,moreeni,1.7,511762.7221,7476095.164,No,Profile,No,No
20888,43458,moreeni,2,511802.7053,7476005.2,No,Profile,No,No
20889,43459,moreeni,2,511882.6727,7475925.232,No,Profile,No,No
20890,43460,moreeni,2,511942.6481,7475855.26,No,Profile,No,No
20891,52104,moreeni,3,510783.0721,7470087.568,No,Profile,No,No
20892,52105,moreeni,1,510783.072,7470187.528,No,Profile,No,No
20893,52105,moreeni,2,510783.072,7470187.528,No,Profile,No,No
20894,52105,moreeni,3,510783.072,7470187.528,No,Profile,No,No
20895,52105,moreeni,4,510783.072,7470187.528,No,Profile,No,No
20896,52105,moreeni,5,510783.072,7470187.528,No,Profile,No,No
20897,52105,moreeni,5.7,510783.072,7470187.528,No,Profile,No,No
20898,52106,hiekka,4,510803.0639,7470277.492,No,Profile,No,No
20899,52107,moreeni,2.7,510803.0637,7470387.448,No,Profile,No,No
20900,52108,moreeni,2.9,510813.0599,7470487.408,No,Profile,No,No
20901,52109,moreeni,3,510813.0604,7470577.372,No,Profile,No,No
20902,52109,moreeni,4,510813.0604,7470577.372,No,Profile,No,No
20903,52109,moreeni,5,510813.0604,7470577.372,No,Profile,No,No
20904,52109,moreeni,6,510813.0604,7470577.372,No,Profile,No,No
20905,52109,moreeni,6.9,510813.0604,7470577.372,No,Profile,No,No
20906,52110,moreeni,3.2,510813.061,7470687.328,No,Profile,No,No
20907,52111,moreeni,3,510813.0614,7470777.292,No,Profile,No,No
20908,52112,moreeni,2.6,510813.062,7470887.248,No,Profile,No,No
20909,52113,moreeni,2,510813.0625,7470987.208,No,Profile,No,No
20910,52113,moreeni,3,510813.0625,7470987.208,No,Profile,No,No
20911,52113,moreeni,4,510813.0625,7470987.208,No,Profile,No,No
20912,52113,moreeni,4.7,510813.0625,7470987.208,No,Profile,No,No
20913,52114,moreeni,2,510823.0591,7471087.168,No,Profile,No,No
20914,52115,moreeni,2,510823.0596,7471187.128,No,Profile,No,No
20915,52116,moreeni,2.5,510823.0602,7471287.088,No,Profile,No,No
20916,52117,moreeni,1,510823.0607,7471387.048,No,Profile,No,No
20917,52117,moreeni,2,510823.0607,7471387.048,No,Profile,No,No
20918,52117,moreeni,3,510823.0607,7471387.048,No,Profile,No,No
20919,52117,moreeni,4,510823.0607,7471387.048,No,Profile,No,No
20920,52117,moreeni,4.3,510823.0607,7471387.048,No,Profile,No,No
20921,52118,moreeni,2,510823.0612,7471487.008,No,Profile,No,No
20922,52119,moreeni,1.2,510833.0578,7471586.968,No,Profile,No,No
20923,52120,moreeni,1.3,510833.0583,7471686.929,No,Profile,No,No
20924,52120,rapakallio,1.4,510833.0585,7471716.917,No,Profile,No,No
20925,52121,moreeni,1,510853.0515,7471896.845,No,Profile,No,No
20926,52121,moreeni,1.5,510853.0515,7471896.845,No,Profile,No,No
20927,52122,moreeni,1.2,510873.0441,7471996.805,No,Profile,No,No
20928,52123,moreeni,1.2,510893.0367,7472096.765,No,Profile,No,No
20929,52124,moreeni,1.2,510903.0333,7472196.725,No,Profile,No,No
20930,52125,moreeni,1,510923.0259,7472296.685,No,Profile,No,No
20931,52125,moreeni,1.3,510923.0259,7472296.685,No,Profile,No,No
20932,52126,moreeni,2,510933.0224,7472396.645,No,Profile,No,No
20933,52127,moreeni,1.8,510953.015,7472496.605,No,Profile,No,No
20934,52128,moreeni,1.2,510973.0076,7472596.565,No,Profile,No,No
20935,52129,moreeni,1,510983.0041,7472686.529,No,Profile,No,No
20936,52129,moreeni,2,510983.0041,7472686.529,No,Profile,No,No
20937,52129,moreeni,3,510983.0041,7472686.529,No,Profile,No,No
20938,52129,moreeni,3.5,510983.0041,7472686.529,No,Profile,No,No
20939,52130,moreeni,1.3,510993.0007,7472786.489,No,Profile,No,No
20940,52131,moreeni,1.3,511012.9933,7472896.445,No,Profile,No,No
20941,52132,moreeni,1.3,511032.9859,7472996.405,No,Profile,No,No
20942,52133,moreeni,1,511042.9825,7473096.365,No,Profile,No,No
20943,52133,moreeni,1.3,511042.9825,7473096.365,No,Profile,No,No
20944,52134,moreeni,1,511062.9751,7473196.325,No,Profile,No,No
20945,52135,moreeni,0.8,511082.9677,7473296.285,No,Profile,No,No
20946,52136,moreeni,0.8,511092.9643,7473396.245,No,Profile,No,No
20947,33001,moreeni,1,511112.9568,7473486.209,No,Profile,No,No
20948,33001,moreeni,1.1,511112.9568,7473486.209,No,Profile,No,No
20949,33002,moreeni,1,511132.9494,7473586.169,No,Profile,No,No
20950,33003,moreeni,0.6,511152.942,7473686.129,No,Profile,No,No
20951,33004,moreeni,0.8,511162.9386,7473786.089,No,Profile,No,No
20952,33005,moreeni,1,511172.9352,7473886.049,No,Profile,No,No
20953,33005,rapakallio,1.2,511172.9352,7473886.049,No,Profile,No,No
20954,33005,rapakallio,1.2,511172.9352,7473886.049,No,Profile,No,No
20955,33006,moreeni,0.9,511202.924,7473976.013,No,Profile,No,No
20956,33007,moreeni,1,511202.925,7474075.973,No,Profile,No,No
20957,33008,moreeni,0.6,511192.93,7474175.933,No,Profile,No,No
20958,33009,moreeni,1,511192.931,7474275.893,No,Profile,No,No
20959,33009,moreeni,1.2,511192.931,7474275.893,No,Profile,No,No
20960,33010,moreeni,1,511192.9321,7474385.849,No,Profile,No,No
20961,33011,moreeni,0.8,511192.933,7474485.809,No,Profile,No,No
20962,33012,moreeni,0.8,511192.934,7474585.769,No,Profile,No,No
20963,33013,moreeni,1,511182.939,7474685.729,No,Profile,No,No
20964,33013,rapakallio,1.7,511182.939,7474685.729,No,Profile,No,No
20965,33013,rapakallio,1.7,511182.939,7474685.729,No,Profile,No,No
20966,33014,moreeni,0.3,511182.94,7474785.689,No,Profile,No,No
20967,33015,moreeni,0.9,511172.945,7474885.649,No,Profile,No,No
20968,33016,moreeni,1,511172.946,7474985.609,No,Profile,No,No
20969,33017,moreeni,1,511172.947,7475095.565,No,Profile,No,No
20970,33017,moreeni,1.6,511172.947,7475095.565,No,Profile,No,No
20971,33018,moreeni,1,510993.0241,7475645.346,No,Profile,No,No
20972,33018,moreeni,2,510993.0241,7475645.346,No,Profile,No,No
20973,33018,moreeni,3,510993.0241,7475645.346,No,Profile,No,No
20974,33018,moreeni,4,510993.0241,7475645.346,No,Profile,No,No
20975,33018,moreeni,5,510993.0241,7475645.346,No,Profile,No,No
20976,33018,moreeni,6,510993.0241,7475645.346,No,Profile,No,No
20977,33018,moreeni,7,510993.0241,7475645.346,No,Profile,No,No
20978,33018,moreeni,7.7,510993.0241,7475645.346,No,Profile,No,No
20979,33019,moreeni,1.2,510943.045,7475745.306,No,Profile,No,No
20980,33020,moreeni,1,510903.0618,7475835.27,No,Profile,No,No
20981,33021,moreeni,1,510853.0826,7475925.235,No,Profile,No,No
20982,33022,moreeni,1,510803.1034,7476015.199,No,Profile,No,No
20983,33022,moreeni,1.1,510803.1034,7476015.199,No,Profile,No,No
20984,33023,moreeni,0.7,510763.1203,7476115.159,No,Profile,No,No
20985,33024,moreeni,1.4,510733.1332,7476205.123,No,Profile,No,No
20986,33025,moreeni,2,510683.1539,7476285.091,No,Profile,No,No
20987,33026,moreeni,2,510633.1748,7476385.051,No,Profile,No,No
20988,33026,moreeni,3,510633.1748,7476385.051,No,Profile,No,No
20989,33026,moreeni,4,510633.1748,7476385.051,No,Profile,No,No
20990,33026,moreeni,5,510633.1748,7476385.051,No,Profile,No,No
20991,33027,moreeni,2.7,510593.1916,7476475.016,No,Profile,No,No
20992,33028,moreeni,2,510553.2084,7476564.98,No,Profile,No,No
20993,33029,moreeni,2,510513.2252,7476654.944,No,Profile,No,No
20994,33030,moreeni,1,510473.242,7476744.908,No,Profile,No,No
20995,33030,moreeni,2,510473.242,7476744.908,No,Profile,No,No
20996,33030,moreeni,2.4,510473.242,7476744.908,No,Profile,No,No
20997,22061,moreeni,1.5,511962.6922,7480793.287,No,Profile,No,No
20998,22063,moreeni,0.6,511862.7317,7480733.311,No,Profile,No,No
20999,22064,moreeni,1,511862.7317,7480733.311,No,Profile,No,No
21000,22067,moreeni,1.2,511782.7634,7480693.327,No,Profile,No,No
21001,22069,moreeni,0.6,511682.8029,7480633.351,No,Profile,No,No
21002,22070,moreeni,1,511682.8029,7480633.351,No,Profile,No,No
21003,22073,moreeni,1,511592.8386,7480593.367,No,Profile,No,No
21004,22075,moreeni,0.6,511502.874,7480533.392,No,Profile,No,No
21005,22076,moreeni,1.2,511502.874,7480533.392,No,Profile,No,No
21006,22079,moreeni,0.6,511332.9411,7480423.436,No,Profile,No,No
21007,22080,moreeni,1.2,511332.9411,7480423.436,No,Profile,No,No
21008,22083,moreeni,0.9,511252.9728,7480383.452,No,Profile,No,No
21009,22085,moreeni,0.4,511173.0043,7480333.472,No,Profile,No,No
21010,22086,moreeni,1,511173.0043,7480333.472,No,Profile,No,No
21011,22089,moreeni,1,511083.0399,7480283.492,No,Profile,No,No
21012,22091,moreeni,0.4,510993.0755,7480233.513,No,Profile,No,No
21013,22093,moreeni,0.8,510913.1072,7480193.529,No,Profile,No,No
21014,22096,moreeni,0.4,510833.1386,7480133.553,No,Profile,No,No
21015,22184,moreeni,1.4,511952.7377,7483662.14,No,Profile,No,No
21016,22189,moreeni,1.1,511682.8445,7483512.2,No,Profile,No,No
21017,22193,moreeni,0.7,511512.9118,7483422.237,No,Profile,No,No
